Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Feb 23, 2025 3:00 PM;Feb 23, 2025 4:00 PM;49,414.25;27,605.25
Feb 23, 2025 4:00 PM;Feb 23, 2025 5:00 PM;49,950.00;34,619.00
Feb 23, 2025 5:00 PM;Feb 23, 2025 6:00 PM;52,415.00;41,327.75
Feb 23, 2025 6:00 PM;Feb 23, 2025 7:00 PM;55,316.75;43,144.50
Feb 23, 2025 7:00 PM;Feb 23, 2025 8:00 PM;54,822.25;39,994.75
Feb 23, 2025 8:00 PM;Feb 23, 2025 9:00 PM;53,006.75;35,546.00
Feb 23, 2025 9:00 PM;Feb 23, 2025 10:00 PM;51,170.25;31,516.75
Feb 23, 2025 10:00 PM;Feb 23, 2025 11:00 PM;49,455.00;28,376.75
Feb 23, 2025 11:00 PM;Feb 24, 2025 12:00 AM;46,710.25;24,361.75
Feb 24, 2025 12:00 AM;Feb 24, 2025 1:00 AM;45,420.50;21,979.00
Feb 24, 2025 1:00 AM;Feb 24, 2025 2:00 AM;44,057.50;20,015.00
Feb 24, 2025 2:00 AM;Feb 24, 2025 3:00 AM;43,691.25;19,109.50
Feb 24, 2025 3:00 AM;Feb 24, 2025 4:00 AM;44,373.50;19,270.00
Feb 24, 2025 4:00 AM;Feb 24, 2025 5:00 AM;46,315.25;20,410.75
Feb 24, 2025 5:00 AM;Feb 24, 2025 6:00 AM;50,711.50;23,751.50
Feb 24, 2025 6:00 AM;Feb 24, 2025 7:00 AM;58,066.25;29,652.25
Feb 24, 2025 7:00 AM;Feb 24, 2025 8:00 AM;62,868.50;33,041.75
Feb 24, 2025 8:00 AM;Feb 24, 2025 9:00 AM;65,779.00;31,767.25
Feb 24, 2025 9:00 AM;Feb 24, 2025 10:00 AM;66,771.75;27,901.75
Feb 24, 2025 10:00 AM;Feb 24, 2025 11:00 AM;67,501.00;25,255.25
Feb 24, 2025 11:00 AM;Feb 24, 2025 12:00 PM;68,212.50;24,189.25
Feb 24, 2025 12:00 PM;Feb 24, 2025 1:00 PM;68,190.00;23,641.75
Feb 24, 2025 1:00 PM;Feb 24, 2025 2:00 PM;67,045.75;24,222.00
Feb 24, 2025 2:00 PM;Feb 24, 2025 3:00 PM;65,405.50;26,202.25
Feb 24, 2025 3:00 PM;Feb 24, 2025 4:00 PM;64,791.75;30,061.50
Feb 24, 2025 4:00 PM;Feb 24, 2025 5:00 PM;64,380.75;34,104.25
Feb 24, 2025 5:00 PM;Feb 24, 2025 6:00 PM;65,415.25;37,564.50
Feb 24, 2025 6:00 PM;Feb 24, 2025 7:00 PM;66,654.75;39,052.50
Feb 24, 2025 7:00 PM;Feb 24, 2025 8:00 PM;65,569.75;38,458.25
Feb 24, 2025 8:00 PM;Feb 24, 2025 9:00 PM;62,249.75;36,276.75
Feb 24, 2025 9:00 PM;Feb 24, 2025 10:00 PM;58,742.00;34,784.50
Feb 24, 2025 10:00 PM;Feb 24, 2025 11:00 PM;55,381.25;33,987.00
Feb 24, 2025 11:00 PM;Feb 25, 2025 12:00 AM;51,909.00;32,767.25
Feb 25, 2025 12:00 AM;Feb 25, 2025 1:00 AM;49,259.75;27,637.75
Feb 25, 2025 1:00 AM;Feb 25, 2025 2:00 AM;47,997.75;28,228.25
Feb 25, 2025 2:00 AM;Feb 25, 2025 3:00 AM;46,826.25;28,847.75
Feb 25, 2025 3:00 AM;Feb 25, 2025 4:00 AM;47,332.00;31,248.75
Feb 25, 2025 4:00 AM;Feb 25, 2025 5:00 AM;48,846.75;34,765.50
Feb 25, 2025 5:00 AM;Feb 25, 2025 6:00 AM;52,181.25;40,035.00
Feb 25, 2025 6:00 AM;Feb 25, 2025 7:00 AM;58,622.25;48,217.50
Feb 25, 2025 7:00 AM;Feb 25, 2025 8:00 AM;63,506.50;53,938.50
Feb 25, 2025 8:00 AM;Feb 25, 2025 9:00 AM;66,362.75;54,775.75
Feb 25, 2025 9:00 AM;Feb 25, 2025 10:00 AM;67,300.25;52,093.00
Feb 25, 2025 10:00 AM;Feb 25, 2025 11:00 AM;67,903.50;49,255.25
Feb 25, 2025 11:00 AM;Feb 25, 2025 12:00 PM;68,279.25;48,291.50
Feb 25, 2025 12:00 PM;Feb 25, 2025 1:00 PM;68,094.75;48,981.25
Feb 25, 2025 1:00 PM;Feb 25, 2025 2:00 PM;67,095.75;50,131.00
Feb 25, 2025 2:00 PM;Feb 25, 2025 3:00 PM;65,592.00;52,033.25
Feb 25, 2025 3:00 PM;Feb 25, 2025 4:00 PM;64,758.00;55,331.25
Feb 25, 2025 4:00 PM;Feb 25, 2025 5:00 PM;64,391.00;58,804.75
Feb 25, 2025 5:00 PM;Feb 25, 2025 6:00 PM;65,594.50;62,128.25
Feb 25, 2025 6:00 PM;Feb 25, 2025 7:00 PM;66,177.50;62,650.75
Feb 25, 2025 7:00 PM;Feb 25, 2025 8:00 PM;64,824.25;60,635.75
Feb 25, 2025 8:00 PM;Feb 25, 2025 9:00 PM;61,541.00;56,579.25
Feb 25, 2025 9:00 PM;Feb 25, 2025 10:00 PM;58,253.75;52,611.75
Feb 25, 2025 10:00 PM;Feb 25, 2025 11:00 PM;54,923.00;48,671.50
Feb 25, 2025 11:00 PM;Feb 26, 2025 12:00 AM;51,583.50;44,750.25
Feb 26, 2025 12:00 AM;Feb 26, 2025 1:00 AM;50,666.75;44,986.50
Feb 26, 2025 1:00 AM;Feb 26, 2025 2:00 AM;49,254.25;43,253.50
Feb 26, 2025 2:00 AM;Feb 26, 2025 3:00 AM;48,785.00;42,313.00
Feb 26, 2025 3:00 AM;Feb 26, 2025 4:00 AM;48,902.00;41,880.00
Feb 26, 2025 4:00 AM;Feb 26, 2025 5:00 AM;50,315.75;42,708.75
Feb 26, 2025 5:00 AM;Feb 26, 2025 6:00 AM;53,491.00;45,341.75
Feb 26, 2025 6:00 AM;Feb 26, 2025 7:00 AM;58,960.00;50,271.50
Feb 26, 2025 7:00 AM;Feb 26, 2025 8:00 AM;63,793.75;54,456.25
Feb 26, 2025 8:00 AM;Feb 26, 2025 9:00 AM;67,014.25;55,780.25
Feb 26, 2025 9:00 AM;Feb 26, 2025 10:00 AM;68,060.50;54,445.25
Feb 26, 2025 10:00 AM;Feb 26, 2025 11:00 AM;68,945.25;52,870.00
Feb 26, 2025 11:00 AM;Feb 26, 2025 12:00 PM;69,235.50;51,235.25
Feb 26, 2025 12:00 PM;Feb 26, 2025 1:00 PM;68,822.00;49,668.75
Feb 26, 2025 1:00 PM;Feb 26, 2025 2:00 PM;67,375.25;48,140.00
Feb 26, 2025 2:00 PM;Feb 26, 2025 3:00 PM;65,131.00;46,995.25
Feb 26, 2025 3:00 PM;Feb 26, 2025 4:00 PM;63,000.50;47,531.75
Feb 26, 2025 4:00 PM;Feb 26, 2025 5:00 PM;63,701.75;52,153.50
Feb 26, 2025 5:00 PM;Feb 26, 2025 6:00 PM;65,399.00;56,989.75
Feb 26, 2025 6:00 PM;Feb 26, 2025 7:00 PM;66,354.25;58,404.75
Feb 26, 2025 7:00 PM;Feb 26, 2025 8:00 PM;65,393.00;56,783.00
Feb 26, 2025 8:00 PM;Feb 26, 2025 9:00 PM;62,212.25;52,072.75
Feb 26, 2025 9:00 PM;Feb 26, 2025 10:00 PM;58,882.75;47,071.75
Feb 26, 2025 10:00 PM;Feb 26, 2025 11:00 PM;55,716.25;42,571.00
Feb 26, 2025 11:00 PM;Feb 27, 2025 12:00 AM;52,539.50;38,430.50
Feb 27, 2025 12:00 AM;Feb 27, 2025 1:00 AM;49,369.25;32,489.00
Feb 27, 2025 1:00 AM;Feb 27, 2025 2:00 AM;47,773.50;30,627.50
Feb 27, 2025 2:00 AM;Feb 27, 2025 3:00 AM;47,177.00;30,228.00
Feb 27, 2025 3:00 AM;Feb 27, 2025 4:00 AM;47,353.00;31,042.00
Feb 27, 2025 4:00 AM;Feb 27, 2025 5:00 AM;48,228.75;32,730.50
Feb 27, 2025 5:00 AM;Feb 27, 2025 6:00 AM;51,362.75;36,778.75
Feb 27, 2025 6:00 AM;Feb 27, 2025 7:00 AM;58,458.75;44,674.75
Feb 27, 2025 7:00 AM;Feb 27, 2025 8:00 AM;63,657.50;49,971.75
Feb 27, 2025 8:00 AM;Feb 27, 2025 9:00 AM;66,688.00;50,453.75
Feb 27, 2025 9:00 AM;Feb 27, 2025 10:00 AM;67,464.75;48,106.75
Feb 27, 2025 10:00 AM;Feb 27, 2025 11:00 AM;68,040.75;45,606.00
Feb 27, 2025 11:00 AM;Feb 27, 2025 12:00 PM;68,373.25;43,667.75
Feb 27, 2025 12:00 PM;Feb 27, 2025 1:00 PM;68,006.50;42,864.50
Feb 27, 2025 1:00 PM;Feb 27, 2025 2:00 PM;67,354.75;43,517.50
Feb 27, 2025 2:00 PM;Feb 27, 2025 3:00 PM;65,672.25;44,237.25
Feb 27, 2025 3:00 PM;Feb 27, 2025 4:00 PM;64,187.50;46,825.25
Feb 27, 2025 4:00 PM;Feb 27, 2025 5:00 PM;63,491.75;51,694.50
Feb 27, 2025 5:00 PM;Feb 27, 2025 6:00 PM;64,729.50;57,559.25
Feb 27, 2025 6:00 PM;Feb 27, 2025 7:00 PM;66,182.25;59,566.50
Feb 27, 2025 7:00 PM;Feb 27, 2025 8:00 PM;65,034.75;57,496.25
Feb 27, 2025 8:00 PM;Feb 27, 2025 9:00 PM;62,021.75;53,416.25
Feb 27, 2025 9:00 PM;Feb 27, 2025 10:00 PM;58,748.50;49,570.50
Feb 27, 2025 10:00 PM;Feb 27, 2025 11:00 PM;55,397.00;46,076.00
Feb 27, 2025 11:00 PM;Feb 28, 2025 12:00 AM;51,755.25;42,365.75
Feb 28, 2025 12:00 AM;Feb 28, 2025 1:00 AM;49,655.75;42,277.25
Feb 28, 2025 1:00 AM;Feb 28, 2025 2:00 AM;47,917.75;40,474.75
Feb 28, 2025 2:00 AM;Feb 28, 2025 3:00 AM;47,316.00;39,989.75
Feb 28, 2025 3:00 AM;Feb 28, 2025 4:00 AM;47,676.50;40,492.25
Feb 28, 2025 4:00 AM;Feb 28, 2025 5:00 AM;48,719.25;41,669.75
Feb 28, 2025 5:00 AM;Feb 28, 2025 6:00 AM;51,706.75;44,872.25
Feb 28, 2025 6:00 AM;Feb 28, 2025 7:00 AM;58,448.75;51,940.75
Feb 28, 2025 7:00 AM;Feb 28, 2025 8:00 AM;63,675.00;56,789.50
Feb 28, 2025 8:00 AM;Feb 28, 2025 9:00 AM;66,706.50;57,015.00
Feb 28, 2025 9:00 AM;Feb 28, 2025 10:00 AM;67,626.50;54,539.00
Feb 28, 2025 10:00 AM;Feb 28, 2025 11:00 AM;68,317.00;52,797.00
Feb 28, 2025 11:00 AM;Feb 28, 2025 12:00 PM;68,246.75;51,223.25
Feb 28, 2025 12:00 PM;Feb 28, 2025 1:00 PM;67,575.75;49,325.00
Feb 28, 2025 1:00 PM;Feb 28, 2025 2:00 PM;65,934.75;47,555.50
Feb 28, 2025 2:00 PM;Feb 28, 2025 3:00 PM;63,755.50;46,682.50
Feb 28, 2025 3:00 PM;Feb 28, 2025 4:00 PM;63,215.75;49,050.00
Feb 28, 2025 4:00 PM;Feb 28, 2025 5:00 PM;63,184.50;53,259.00
Feb 28, 2025 5:00 PM;Feb 28, 2025 6:00 PM;64,333.75;58,253.25
Feb 28, 2025 6:00 PM;Feb 28, 2025 7:00 PM;65,324.25;59,993.25
Feb 28, 2025 7:00 PM;Feb 28, 2025 8:00 PM;63,963.50;58,481.25
Feb 28, 2025 8:00 PM;Feb 28, 2025 9:00 PM;60,186.75;54,769.25
Feb 28, 2025 9:00 PM;Feb 28, 2025 10:00 PM;56,732.50;51,628.25
Feb 28, 2025 10:00 PM;Feb 28, 2025 11:00 PM;53,787.25;49,135.50
Feb 28, 2025 11:00 PM;Mar 1, 2025 12:00 AM;50,054.00;45,865.00
Mar 1, 2025 12:00 AM;Mar 1, 2025 1:00 AM;47,709.50;42,705.00
Mar 1, 2025 1:00 AM;Mar 1, 2025 2:00 AM;45,605.00;40,836.00
Mar 1, 2025 2:00 AM;Mar 1, 2025 3:00 AM;44,534.75;39,987.00
Mar 1, 2025 3:00 AM;Mar 1, 2025 4:00 AM;44,530.50;40,228.75
Mar 1, 2025 4:00 AM;Mar 1, 2025 5:00 AM;44,797.00;40,656.50
Mar 1, 2025 5:00 AM;Mar 1, 2025 6:00 AM;45,673.50;41,622.50
Mar 1, 2025 6:00 AM;Mar 1, 2025 7:00 AM;47,631.50;43,723.25
Mar 1, 2025 7:00 AM;Mar 1, 2025 8:00 AM;49,755.50;45,353.00
Mar 1, 2025 8:00 AM;Mar 1, 2025 9:00 AM;53,214.25;45,859.25
Mar 1, 2025 9:00 AM;Mar 1, 2025 10:00 AM;56,164.75;44,455.00
Mar 1, 2025 10:00 AM;Mar 1, 2025 11:00 AM;57,684.00;41,669.25
Mar 1, 2025 11:00 AM;Mar 1, 2025 12:00 PM;58,146.25;39,029.00
Mar 1, 2025 12:00 PM;Mar 1, 2025 1:00 PM;57,549.25;36,453.25
Mar 1, 2025 1:00 PM;Mar 1, 2025 2:00 PM;55,468.00;33,880.75
Mar 1, 2025 2:00 PM;Mar 1, 2025 3:00 PM;53,619.75;33,340.75
Mar 1, 2025 3:00 PM;Mar 1, 2025 4:00 PM;53,076.00;36,385.00
Mar 1, 2025 4:00 PM;Mar 1, 2025 5:00 PM;53,663.75;42,261.25
Mar 1, 2025 5:00 PM;Mar 1, 2025 6:00 PM;55,772.50;49,041.75
Mar 1, 2025 6:00 PM;Mar 1, 2025 7:00 PM;57,565.50;51,235.50
Mar 1, 2025 7:00 PM;Mar 1, 2025 8:00 PM;56,649.75;49,322.25
Mar 1, 2025 8:00 PM;Mar 1, 2025 9:00 PM;53,574.50;45,313.50
Mar 1, 2025 9:00 PM;Mar 1, 2025 10:00 PM;51,352.00;42,477.75
Mar 1, 2025 10:00 PM;Mar 1, 2025 11:00 PM;49,911.50;40,826.00
Mar 1, 2025 11:00 PM;Mar 2, 2025 12:00 AM;47,552.50;38,374.25
Mar 2, 2025 12:00 AM;Mar 2, 2025 1:00 AM;44,663.25;34,763.75
Mar 2, 2025 1:00 AM;Mar 2, 2025 2:00 AM;43,033.25;32,670.00
Mar 2, 2025 2:00 AM;Mar 2, 2025 3:00 AM;42,369.00;31,357.00
Mar 2, 2025 3:00 AM;Mar 2, 2025 4:00 AM;42,419.50;30,841.50
Mar 2, 2025 4:00 AM;Mar 2, 2025 5:00 AM;42,393.50;30,535.00
Mar 2, 2025 5:00 AM;Mar 2, 2025 6:00 AM;42,146.75;30,290.25
Mar 2, 2025 6:00 AM;Mar 2, 2025 7:00 AM;42,286.25;30,818.00
Mar 2, 2025 7:00 AM;Mar 2, 2025 8:00 AM;43,875.75;31,647.25
Mar 2, 2025 8:00 AM;Mar 2, 2025 9:00 AM;47,373.50;30,138.25
Mar 2, 2025 9:00 AM;Mar 2, 2025 10:00 AM;50,576.25;26,112.00
Mar 2, 2025 10:00 AM;Mar 2, 2025 11:00 AM;52,505.50;20,270.75
Mar 2, 2025 11:00 AM;Mar 2, 2025 12:00 PM;53,619.75;15,266.00
Mar 2, 2025 12:00 PM;Mar 2, 2025 1:00 PM;53,282.00;12,052.00
Mar 2, 2025 1:00 PM;Mar 2, 2025 2:00 PM;51,256.50;10,206.25
Mar 2, 2025 2:00 PM;Mar 2, 2025 3:00 PM;49,683.50;12,278.50
Mar 2, 2025 3:00 PM;Mar 2, 2025 4:00 PM;49,058.50;19,266.00
Mar 2, 2025 4:00 PM;Mar 2, 2025 5:00 PM;49,641.50;30,383.00
Mar 2, 2025 5:00 PM;Mar 2, 2025 6:00 PM;51,743.75;40,627.00
Mar 2, 2025 6:00 PM;Mar 2, 2025 7:00 PM;54,520.75;44,628.75
Mar 2, 2025 7:00 PM;Mar 2, 2025 8:00 PM;54,424.25;43,619.00
Mar 2, 2025 8:00 PM;Mar 2, 2025 9:00 PM;52,256.00;40,541.00
Mar 2, 2025 9:00 PM;Mar 2, 2025 10:00 PM;50,806.75;38,251.50
Mar 2, 2025 10:00 PM;Mar 2, 2025 11:00 PM;49,682.75;36,442.75
Mar 2, 2025 11:00 PM;Mar 3, 2025 12:00 AM;47,298.00;33,504.00
Mar 3, 2025 12:00 AM;Mar 3, 2025 1:00 AM;45,970.75;31,029.75
Mar 3, 2025 1:00 AM;Mar 3, 2025 2:00 AM;45,178.50;30,074.50
Mar 3, 2025 2:00 AM;Mar 3, 2025 3:00 AM;45,131.00;29,937.25
Mar 3, 2025 3:00 AM;Mar 3, 2025 4:00 AM;45,857.25;30,594.75
Mar 3, 2025 4:00 AM;Mar 3, 2025 5:00 AM;47,185.75;31,847.75
Mar 3, 2025 5:00 AM;Mar 3, 2025 6:00 AM;51,460.25;35,851.25
Mar 3, 2025 6:00 AM;Mar 3, 2025 7:00 AM;59,695.75;43,592.25
Mar 3, 2025 7:00 AM;Mar 3, 2025 8:00 AM;65,095.50;46,509.25
Mar 3, 2025 8:00 AM;Mar 3, 2025 9:00 AM;68,291.00;41,140.00
Mar 3, 2025 9:00 AM;Mar 3, 2025 10:00 AM;69,013.50;31,976.75
Mar 3, 2025 10:00 AM;Mar 3, 2025 11:00 AM;69,126.00;24,137.00
Mar 3, 2025 11:00 AM;Mar 3, 2025 12:00 PM;68,764.25;18,726.25
Mar 3, 2025 12:00 PM;Mar 3, 2025 1:00 PM;68,014.25;16,670.75
Mar 3, 2025 1:00 PM;Mar 3, 2025 2:00 PM;67,113.25;17,586.00
Mar 3, 2025 2:00 PM;Mar 3, 2025 3:00 PM;65,459.50;21,133.75
Mar 3, 2025 3:00 PM;Mar 3, 2025 4:00 PM;65,314.75;30,143.25
Mar 3, 2025 4:00 PM;Mar 3, 2025 5:00 PM;65,806.25;42,954.00
Mar 3, 2025 5:00 PM;Mar 3, 2025 6:00 PM;66,622.25;53,221.75
Mar 3, 2025 6:00 PM;Mar 3, 2025 7:00 PM;67,680.25;56,191.75
Mar 3, 2025 7:00 PM;Mar 3, 2025 8:00 PM;66,867.75;54,941.50
Mar 3, 2025 8:00 PM;Mar 3, 2025 9:00 PM;62,929.75;50,703.00
Mar 3, 2025 9:00 PM;Mar 3, 2025 10:00 PM;59,441.75;47,140.50
Mar 3, 2025 10:00 PM;Mar 3, 2025 11:00 PM;56,229.25;44,104.00
Mar 3, 2025 11:00 PM;Mar 4, 2025 12:00 AM;52,579.50;40,646.50
Mar 4, 2025 12:00 AM;Mar 4, 2025 1:00 AM;50,414.00;38,177.25
Mar 4, 2025 1:00 AM;Mar 4, 2025 2:00 AM;49,247.50;37,193.00
Mar 4, 2025 2:00 AM;Mar 4, 2025 3:00 AM;48,532.75;36,692.50
Mar 4, 2025 3:00 AM;Mar 4, 2025 4:00 AM;49,154.00;37,479.50
Mar 4, 2025 4:00 AM;Mar 4, 2025 5:00 AM;50,453.25;38,677.00
Mar 4, 2025 5:00 AM;Mar 4, 2025 6:00 AM;53,709.25;41,642.75
Mar 4, 2025 6:00 AM;Mar 4, 2025 7:00 AM;61,052.25;48,710.75
Mar 4, 2025 7:00 AM;Mar 4, 2025 8:00 AM;66,095.75;51,480.75
Mar 4, 2025 8:00 AM;Mar 4, 2025 9:00 AM;69,021.00;46,644.75
Mar 4, 2025 9:00 AM;Mar 4, 2025 10:00 AM;69,769.75;37,819.75
Mar 4, 2025 10:00 AM;Mar 4, 2025 11:00 AM;69,768.50;29,288.50
Mar 4, 2025 11:00 AM;Mar 4, 2025 12:00 PM;69,369.50;22,992.50
Mar 4, 2025 12:00 PM;Mar 4, 2025 1:00 PM;68,661.25;19,627.00
Mar 4, 2025 1:00 PM;Mar 4, 2025 2:00 PM;67,030.50;18,827.75
Mar 4, 2025 2:00 PM;Mar 4, 2025 3:00 PM;65,593.00;21,774.50
Mar 4, 2025 3:00 PM;Mar 4, 2025 4:00 PM;65,483.00;30,249.50
Mar 4, 2025 4:00 PM;Mar 4, 2025 5:00 PM;65,352.50;41,919.75
Mar 4, 2025 5:00 PM;Mar 4, 2025 6:00 PM;66,671.75;52,233.50
Mar 4, 2025 6:00 PM;Mar 4, 2025 7:00 PM;67,589.75;54,541.25
Mar 4, 2025 7:00 PM;Mar 4, 2025 8:00 PM;66,407.00;52,130.25
Mar 4, 2025 8:00 PM;Mar 4, 2025 9:00 PM;62,685.00;46,878.25
Mar 4, 2025 9:00 PM;Mar 4, 2025 10:00 PM;59,075.75;41,797.75
Mar 4, 2025 10:00 PM;Mar 4, 2025 11:00 PM;56,078.75;37,923.75
Mar 4, 2025 11:00 PM;Mar 5, 2025 12:00 AM;53,045.00;34,255.00
Mar 5, 2025 12:00 AM;Mar 5, 2025 1:00 AM;50,774.75;30,997.25
Mar 5, 2025 1:00 AM;Mar 5, 2025 2:00 AM;49,767.25;29,631.75
Mar 5, 2025 2:00 AM;Mar 5, 2025 3:00 AM;49,239.75;28,627.25
Mar 5, 2025 3:00 AM;Mar 5, 2025 4:00 AM;49,589.00;28,336.50
Mar 5, 2025 4:00 AM;Mar 5, 2025 5:00 AM;50,921.50;29,069.50
Mar 5, 2025 5:00 AM;Mar 5, 2025 6:00 AM;54,196.00;31,625.25
Mar 5, 2025 6:00 AM;Mar 5, 2025 7:00 AM;60,159.75;36,487.50
Mar 5, 2025 7:00 AM;Mar 5, 2025 8:00 AM;65,284.75;37,817.75
Mar 5, 2025 8:00 AM;Mar 5, 2025 9:00 AM;68,506.50;30,402.50
Mar 5, 2025 9:00 AM;Mar 5, 2025 10:00 AM;69,319.00;20,953.00
Mar 5, 2025 10:00 AM;Mar 5, 2025 11:00 AM;69,574.25;16,187.00
Mar 5, 2025 11:00 AM;Mar 5, 2025 12:00 PM;69,099.25;12,569.25
Mar 5, 2025 12:00 PM;Mar 5, 2025 1:00 PM;68,539.00;10,811.00
Mar 5, 2025 1:00 PM;Mar 5, 2025 2:00 PM;66,853.75;11,045.75
Mar 5, 2025 2:00 PM;Mar 5, 2025 3:00 PM;64,203.00;13,785.25
Mar 5, 2025 3:00 PM;Mar 5, 2025 4:00 PM;62,775.25;21,559.75
Mar 5, 2025 4:00 PM;Mar 5, 2025 5:00 PM;62,736.50;34,359.50
Mar 5, 2025 5:00 PM;Mar 5, 2025 6:00 PM;64,580.00;46,008.50
Mar 5, 2025 6:00 PM;Mar 5, 2025 7:00 PM;65,876.50;49,062.50
Mar 5, 2025 7:00 PM;Mar 5, 2025 8:00 PM;65,665.00;47,688.75
Mar 5, 2025 8:00 PM;Mar 5, 2025 9:00 PM;61,841.00;42,775.25
Mar 5, 2025 9:00 PM;Mar 5, 2025 10:00 PM;58,438.50;38,841.50
Mar 5, 2025 10:00 PM;Mar 5, 2025 11:00 PM;55,125.50;35,725.00
Mar 5, 2025 11:00 PM;Mar 6, 2025 12:00 AM;51,706.75;32,533.00
Mar 6, 2025 12:00 AM;Mar 6, 2025 1:00 AM;49,053.75;28,567.50
Mar 6, 2025 1:00 AM;Mar 6, 2025 2:00 AM;47,894.25;27,809.50
Mar 6, 2025 2:00 AM;Mar 6, 2025 3:00 AM;47,283.00;27,675.00
Mar 6, 2025 3:00 AM;Mar 6, 2025 4:00 AM;47,433.00;28,362.00
Mar 6, 2025 4:00 AM;Mar 6, 2025 5:00 AM;48,639.75;30,079.00
Mar 6, 2025 5:00 AM;Mar 6, 2025 6:00 AM;51,456.50;33,341.50
Mar 6, 2025 6:00 AM;Mar 6, 2025 7:00 AM;57,950.75;40,305.00
Mar 6, 2025 7:00 AM;Mar 6, 2025 8:00 AM;63,258.50;43,193.75
Mar 6, 2025 8:00 AM;Mar 6, 2025 9:00 AM;65,861.00;36,521.50
Mar 6, 2025 9:00 AM;Mar 6, 2025 10:00 AM;66,267.25;27,693.75
Mar 6, 2025 10:00 AM;Mar 6, 2025 11:00 AM;66,110.50;21,803.25
Mar 6, 2025 11:00 AM;Mar 6, 2025 12:00 PM;66,259.00;18,669.50
Mar 6, 2025 12:00 PM;Mar 6, 2025 1:00 PM;65,514.00;16,794.00
Mar 6, 2025 1:00 PM;Mar 6, 2025 2:00 PM;64,242.75;17,301.75
Mar 6, 2025 2:00 PM;Mar 6, 2025 3:00 PM;61,989.50;20,046.25
Mar 6, 2025 3:00 PM;Mar 6, 2025 4:00 PM;60,730.50;28,059.75
Mar 6, 2025 4:00 PM;Mar 6, 2025 5:00 PM;60,443.25;40,221.75
Mar 6, 2025 5:00 PM;Mar 6, 2025 6:00 PM;62,056.00;50,852.25
Mar 6, 2025 6:00 PM;Mar 6, 2025 7:00 PM;63,654.25;52,723.50
Mar 6, 2025 7:00 PM;Mar 6, 2025 8:00 PM;63,143.25;49,566.50
Mar 6, 2025 8:00 PM;Mar 6, 2025 9:00 PM;60,350.00;44,231.75
Mar 6, 2025 9:00 PM;Mar 6, 2025 10:00 PM;57,334.50;39,513.50
Mar 6, 2025 10:00 PM;Mar 6, 2025 11:00 PM;54,288.75;36,002.00
Mar 6, 2025 11:00 PM;Mar 7, 2025 12:00 AM;50,767.50;32,754.00
Mar 7, 2025 12:00 AM;Mar 7, 2025 1:00 AM;48,980.75;32,163.25
Mar 7, 2025 1:00 AM;Mar 7, 2025 2:00 AM;47,533.25;31,497.00
Mar 7, 2025 2:00 AM;Mar 7, 2025 3:00 AM;46,953.00;31,615.00
Mar 7, 2025 3:00 AM;Mar 7, 2025 4:00 AM;47,391.25;32,777.75
Mar 7, 2025 4:00 AM;Mar 7, 2025 5:00 AM;48,674.00;34,828.50
Mar 7, 2025 5:00 AM;Mar 7, 2025 6:00 AM;51,678.25;38,493.50
Mar 7, 2025 6:00 AM;Mar 7, 2025 7:00 AM;58,384.25;45,604.75
Mar 7, 2025 7:00 AM;Mar 7, 2025 8:00 AM;62,944.75;47,672.75
Mar 7, 2025 8:00 AM;Mar 7, 2025 9:00 AM;65,950.25;42,215.25
Mar 7, 2025 9:00 AM;Mar 7, 2025 10:00 AM;66,777.25;34,151.50
Mar 7, 2025 10:00 AM;Mar 7, 2025 11:00 AM;67,060.00;28,434.75
Mar 7, 2025 11:00 AM;Mar 7, 2025 12:00 PM;66,601.00;24,320.75
Mar 7, 2025 12:00 PM;Mar 7, 2025 1:00 PM;65,510.75;22,056.00
Mar 7, 2025 1:00 PM;Mar 7, 2025 2:00 PM;63,496.25;22,122.25
Mar 7, 2025 2:00 PM;Mar 7, 2025 3:00 PM;61,210.00;25,331.50
Mar 7, 2025 3:00 PM;Mar 7, 2025 4:00 PM;60,396.00;33,700.25
Mar 7, 2025 4:00 PM;Mar 7, 2025 5:00 PM;60,508.50;45,867.25
Mar 7, 2025 5:00 PM;Mar 7, 2025 6:00 PM;61,588.50;56,585.50
Mar 7, 2025 6:00 PM;Mar 7, 2025 7:00 PM;63,034.00;60,127.75
Mar 7, 2025 7:00 PM;Mar 7, 2025 8:00 PM;62,358.50;58,677.75
Mar 7, 2025 8:00 PM;Mar 7, 2025 9:00 PM;58,826.50;54,461.50
Mar 7, 2025 9:00 PM;Mar 7, 2025 10:00 PM;55,369.75;50,599.75
Mar 7, 2025 10:00 PM;Mar 7, 2025 11:00 PM;52,550.75;47,635.50
Mar 7, 2025 11:00 PM;Mar 8, 2025 12:00 AM;49,324.25;44,525.00
Mar 8, 2025 12:00 AM;Mar 8, 2025 1:00 AM;46,463.50;43,389.25
Mar 8, 2025 1:00 AM;Mar 8, 2025 2:00 AM;44,648.75;41,783.00
Mar 8, 2025 2:00 AM;Mar 8, 2025 3:00 AM;43,675.50;40,979.75
Mar 8, 2025 3:00 AM;Mar 8, 2025 4:00 AM;43,439.75;40,853.75
Mar 8, 2025 4:00 AM;Mar 8, 2025 5:00 AM;43,497.25;40,948.75
Mar 8, 2025 5:00 AM;Mar 8, 2025 6:00 AM;43,798.00;41,163.25
