Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jul 28, 2025 8:00 PM;Jul 28, 2025 9:00 PM;53,249.71;53,389.71;140.00;35,634.31
Jul 28, 2025 9:00 PM;Jul 28, 2025 10:00 PM;52,104.47;52,245.72;141.25;35,293.95
Jul 28, 2025 10:00 PM;Jul 28, 2025 11:00 PM;49,588.37;49,856.12;267.75;30,824.88
Jul 28, 2025 11:00 PM;Jul 29, 2025 12:00 AM;46,412.37;47,881.62;1,469.25;26,274.32
Jul 29, 2025 12:00 AM;Jul 29, 2025 1:00 AM;44,248.80;44,802.30;553.50;23,413.41
Jul 29, 2025 1:00 AM;Jul 29, 2025 2:00 AM;42,135.28;42,927.03;791.75;21,013.29
Jul 29, 2025 2:00 AM;Jul 29, 2025 3:00 AM;41,052.73;41,740.48;687.75;20,660.12
Jul 29, 2025 3:00 AM;Jul 29, 2025 4:00 AM;41,031.91;41,849.66;817.75;21,425.25
Jul 29, 2025 4:00 AM;Jul 29, 2025 5:00 AM;41,914.22;42,296.97;382.75;23,216.34
Jul 29, 2025 5:00 AM;Jul 29, 2025 6:00 AM;45,065.48;45,439.23;373.75;26,593.89
Jul 29, 2025 6:00 AM;Jul 29, 2025 7:00 AM;51,174.03;51,466.28;292.25;31,823.22
Jul 29, 2025 7:00 AM;Jul 29, 2025 8:00 AM;55,385.31;55,477.56;92.25;33,644.68
Jul 29, 2025 8:00 AM;Jul 29, 2025 9:00 AM;59,117.57;59,209.57;92.00;30,845.73
Jul 29, 2025 9:00 AM;Jul 29, 2025 10:00 AM;59,424.78;59,808.03;383.25;23,775.83
Jul 29, 2025 10:00 AM;Jul 29, 2025 11:00 AM;59,138.91;61,766.16;2,627.25;16,093.13
Jul 29, 2025 11:00 AM;Jul 29, 2025 12:00 PM;59,189.39;64,215.39;5,026.00;11,022.96
Jul 29, 2025 12:00 PM;Jul 29, 2025 1:00 PM;58,655.79;64,312.04;5,656.25;7,335.93
Jul 29, 2025 1:00 PM;Jul 29, 2025 2:00 PM;57,265.46;62,842.21;5,576.75;5,164.65
Jul 29, 2025 2:00 PM;Jul 29, 2025 3:00 PM;55,945.70;61,355.45;5,409.75;4,355.95
Jul 29, 2025 3:00 PM;Jul 29, 2025 4:00 PM;55,394.97;60,735.22;5,340.25;5,753.25
Jul 29, 2025 4:00 PM;Jul 29, 2025 5:00 PM;55,698.98;60,082.48;4,383.50;11,211.39
Jul 29, 2025 5:00 PM;Jul 29, 2025 6:00 PM;55,546.81;57,057.31;1,510.50;18,904.45
Jul 29, 2025 6:00 PM;Jul 29, 2025 7:00 PM;55,813.85;56,056.10;242.25;27,227.08
Jul 29, 2025 7:00 PM;Jul 29, 2025 8:00 PM;55,059.99;55,168.49;108.50;35,455.14
Jul 29, 2025 8:00 PM;Jul 29, 2025 9:00 PM;53,507.49;53,510.24;2.75;40,057.41
Jul 29, 2025 9:00 PM;Jul 29, 2025 10:00 PM;51,910.13;51,915.13;5.00;39,738.95
Jul 29, 2025 10:00 PM;Jul 29, 2025 11:00 PM;49,070.12;49,078.62;8.50;36,376.92
Jul 29, 2025 11:00 PM;Jul 30, 2025 12:00 AM;45,923.98;46,047.48;123.50;31,697.42
Jul 30, 2025 12:00 AM;Jul 30, 2025 1:00 AM;42,755.70;42,864.45;108.75;28,035.25
Jul 30, 2025 1:00 AM;Jul 30, 2025 2:00 AM;41,174.05;41,362.55;188.50;26,504.42
Jul 30, 2025 2:00 AM;Jul 30, 2025 3:00 AM;39,855.25;40,022.25;167.00;24,681.07
Jul 30, 2025 3:00 AM;Jul 30, 2025 4:00 AM;40,234.48;40,450.73;216.25;24,375.47
Jul 30, 2025 4:00 AM;Jul 30, 2025 5:00 AM;40,847.93;41,107.68;259.75;25,301.16
Jul 30, 2025 5:00 AM;Jul 30, 2025 6:00 AM;43,961.27;44,095.52;134.25;28,455.06
Jul 30, 2025 6:00 AM;Jul 30, 2025 7:00 AM;49,841.28;49,851.78;10.50;32,122.88
Jul 30, 2025 7:00 AM;Jul 30, 2025 8:00 AM;54,157.60;54,162.85;5.25;33,020.07
Jul 30, 2025 8:00 AM;Jul 30, 2025 9:00 AM;56,843.21;56,910.96;67.75;30,680.74
Jul 30, 2025 9:00 AM;Jul 30, 2025 10:00 AM;58,036.25;58,481.50;445.25;25,317.98
Jul 30, 2025 10:00 AM;Jul 30, 2025 11:00 AM;58,942.47;60,807.47;1,865.00;20,545.77
Jul 30, 2025 11:00 AM;Jul 30, 2025 12:00 PM;60,132.43;63,462.68;3,330.25;17,693.66
Jul 30, 2025 12:00 PM;Jul 30, 2025 1:00 PM;59,612.54;65,195.04;5,582.50;12,742.27
Jul 30, 2025 1:00 PM;Jul 30, 2025 2:00 PM;58,852.56;64,595.56;5,743.00;11,559.08
Jul 30, 2025 2:00 PM;Jul 30, 2025 3:00 PM;57,754.84;63,619.84;5,865.00;10,319.34
Jul 30, 2025 3:00 PM;Jul 30, 2025 4:00 PM;55,678.30;61,429.05;5,750.75;9,163.31
Jul 30, 2025 4:00 PM;Jul 30, 2025 5:00 PM;54,565.04;59,703.29;5,138.25;11,587.46
Jul 30, 2025 5:00 PM;Jul 30, 2025 6:00 PM;54,906.33;57,082.83;2,176.50;16,065.41
Jul 30, 2025 6:00 PM;Jul 30, 2025 7:00 PM;54,587.97;54,958.22;370.25;22,888.57
Jul 30, 2025 7:00 PM;Jul 30, 2025 8:00 PM;54,279.37;54,292.37;13.00;30,298.24
Jul 30, 2025 8:00 PM;Jul 30, 2025 9:00 PM;52,637.04;52,645.29;8.25;33,007.97
Jul 30, 2025 9:00 PM;Jul 30, 2025 10:00 PM;51,284.88;51,292.63;7.75;33,022.13
Jul 30, 2025 10:00 PM;Jul 30, 2025 11:00 PM;48,191.76;48,286.76;95.00;29,991.78
Jul 30, 2025 11:00 PM;Jul 31, 2025 12:00 AM;44,597.44;44,792.69;195.25;25,281.35
Jul 31, 2025 12:00 AM;Jul 31, 2025 1:00 AM;42,326.12;42,505.87;179.75;22,195.54
Jul 31, 2025 1:00 AM;Jul 31, 2025 2:00 AM;40,988.21;41,272.46;284.25;20,822.69
Jul 31, 2025 2:00 AM;Jul 31, 2025 3:00 AM;40,255.33;40,630.58;375.25;19,923.28
Jul 31, 2025 3:00 AM;Jul 31, 2025 4:00 AM;39,982.45;40,347.45;365.00;19,521.43
Jul 31, 2025 4:00 AM;Jul 31, 2025 5:00 AM;40,882.86;41,130.86;248.00;20,347.77
Jul 31, 2025 5:00 AM;Jul 31, 2025 6:00 AM;43,406.82;43,526.57;119.75;23,358.84
Jul 31, 2025 6:00 AM;Jul 31, 2025 7:00 AM;49,107.16;49,131.66;24.50;27,809.36
Jul 31, 2025 7:00 AM;Jul 31, 2025 8:00 AM;54,012.50;54,200.00;187.50;29,505.20
Jul 31, 2025 8:00 AM;Jul 31, 2025 9:00 AM;57,010.82;57,195.57;184.75;27,945.26
Jul 31, 2025 9:00 AM;Jul 31, 2025 10:00 AM;58,096.23;58,849.48;753.25;22,771.19
Jul 31, 2025 10:00 AM;Jul 31, 2025 11:00 AM;59,449.88;62,284.13;2,834.25;18,614.40
Jul 31, 2025 11:00 AM;Jul 31, 2025 12:00 PM;59,382.17;63,409.42;4,027.25;15,181.33
Jul 31, 2025 12:00 PM;Jul 31, 2025 1:00 PM;58,392.28;63,884.03;5,491.75;12,509.94
Jul 31, 2025 1:00 PM;Jul 31, 2025 2:00 PM;56,827.30;62,162.80;5,335.50;10,211.92
Jul 31, 2025 2:00 PM;Jul 31, 2025 3:00 PM;55,605.37;61,424.37;5,819.00;9,401.69
Jul 31, 2025 3:00 PM;Jul 31, 2025 4:00 PM;55,480.05;60,656.05;5,176.00;11,834.03
Jul 31, 2025 4:00 PM;Jul 31, 2025 5:00 PM;54,552.18;57,913.93;3,361.75;15,020.70
Jul 31, 2025 5:00 PM;Jul 31, 2025 6:00 PM;54,539.17;55,605.67;1,066.50;21,627.36
Jul 31, 2025 6:00 PM;Jul 31, 2025 7:00 PM;54,911.98;55,114.48;202.50;30,655.23
Jul 31, 2025 7:00 PM;Jul 31, 2025 8:00 PM;54,959.57;54,974.82;15.25;38,658.31
Jul 31, 2025 8:00 PM;Jul 31, 2025 9:00 PM;52,922.76;52,927.76;5.00;41,524.22
Jul 31, 2025 9:00 PM;Jul 31, 2025 10:00 PM;51,411.08;51,415.33;4.25;41,635.33
Jul 31, 2025 10:00 PM;Jul 31, 2025 11:00 PM;48,166.86;48,177.61;10.75;38,217.63
Jul 31, 2025 11:00 PM;Aug 1, 2025 12:00 AM;44,964.06;45,038.56;74.50;34,708.48
Aug 1, 2025 12:00 AM;Aug 1, 2025 1:00 AM;42,608.73;42,794.73;186.00;32,291.31
Aug 1, 2025 1:00 AM;Aug 1, 2025 2:00 AM;41,219.29;41,390.29;171.00;31,715.18
Aug 1, 2025 2:00 AM;Aug 1, 2025 3:00 AM;40,067.62;40,153.62;86.00;31,216.18
Aug 1, 2025 3:00 AM;Aug 1, 2025 4:00 AM;39,931.97;40,095.22;163.25;31,593.36
Aug 1, 2025 4:00 AM;Aug 1, 2025 5:00 AM;40,883.99;40,943.49;59.50;32,544.46
Aug 1, 2025 5:00 AM;Aug 1, 2025 6:00 AM;43,846.48;43,910.73;64.25;34,960.59
Aug 1, 2025 6:00 AM;Aug 1, 2025 7:00 AM;48,933.42;48,962.67;29.25;38,685.83
Aug 1, 2025 7:00 AM;Aug 1, 2025 8:00 AM;53,449.75;53,461.75;12.00;41,082.24
Aug 1, 2025 8:00 AM;Aug 1, 2025 9:00 AM;56,945.72;56,963.47;17.75;40,843.41
Aug 1, 2025 9:00 AM;Aug 1, 2025 10:00 AM;58,026.53;58,264.03;237.50;35,841.23
Aug 1, 2025 10:00 AM;Aug 1, 2025 11:00 AM;58,248.96;59,772.71;1,523.75;29,111.57
Aug 1, 2025 11:00 AM;Aug 1, 2025 12:00 PM;57,078.35;59,653.85;2,575.50;21,965.15
Aug 1, 2025 12:00 PM;Aug 1, 2025 1:00 PM;56,385.60;61,199.60;4,814.00;17,308.27
Aug 1, 2025 1:00 PM;Aug 1, 2025 2:00 PM;54,604.24;59,656.24;5,052.00;14,358.08
Aug 1, 2025 2:00 PM;Aug 1, 2025 3:00 PM;52,873.69;57,745.44;4,871.75;11,422.83
Aug 1, 2025 3:00 PM;Aug 1, 2025 4:00 PM;51,742.18;56,616.43;4,874.25;10,830.69
Aug 1, 2025 4:00 PM;Aug 1, 2025 5:00 PM;51,300.35;55,981.85;4,681.50;12,919.30
Aug 1, 2025 5:00 PM;Aug 1, 2025 6:00 PM;51,978.29;54,723.04;2,744.75;20,648.08
Aug 1, 2025 6:00 PM;Aug 1, 2025 7:00 PM;52,067.10;52,481.35;414.25;29,824.01
Aug 1, 2025 7:00 PM;Aug 1, 2025 8:00 PM;51,330.44;51,448.19;117.75;37,462.75
Aug 1, 2025 8:00 PM;Aug 1, 2025 9:00 PM;49,814.94;49,823.44;8.50;41,875.58
Aug 1, 2025 9:00 PM;Aug 1, 2025 10:00 PM;47,853.04;47,859.29;6.25;41,510.55
Aug 1, 2025 10:00 PM;Aug 1, 2025 11:00 PM;44,921.49;44,930.99;9.50;37,926.25
Aug 1, 2025 11:00 PM;Aug 2, 2025 12:00 AM;41,915.60;41,930.85;15.25;33,888.96
Aug 2, 2025 12:00 AM;Aug 2, 2025 1:00 AM;39,410.62;39,431.62;21.00;30,847.92
Aug 2, 2025 1:00 AM;Aug 2, 2025 2:00 AM;37,825.79;37,853.79;28.00;28,389.10
Aug 2, 2025 2:00 AM;Aug 2, 2025 3:00 AM;36,374.41;36,413.16;38.75;27,305.84
Aug 2, 2025 3:00 AM;Aug 2, 2025 4:00 AM;35,924.60;36,001.60;77.00;26,871.49
Aug 2, 2025 4:00 AM;Aug 2, 2025 5:00 AM;36,109.07;36,416.82;307.75;26,444.24
Aug 2, 2025 5:00 AM;Aug 2, 2025 6:00 AM;36,981.82;37,432.07;450.25;27,021.20
Aug 2, 2025 6:00 AM;Aug 2, 2025 7:00 AM;38,594.27;39,059.27;465.00;27,186.13
Aug 2, 2025 7:00 AM;Aug 2, 2025 8:00 AM;40,616.45;41,339.95;723.50;26,282.05
Aug 2, 2025 8:00 AM;Aug 2, 2025 9:00 AM;43,916.76;45,182.26;1,265.50;24,364.05
Aug 2, 2025 9:00 AM;Aug 2, 2025 10:00 AM;46,207.21;48,466.96;2,259.75;20,189.84
Aug 2, 2025 10:00 AM;Aug 2, 2025 11:00 AM;48,151.13;52,398.38;4,247.25;16,710.27
Aug 2, 2025 11:00 AM;Aug 2, 2025 12:00 PM;48,965.75;54,078.75;5,113.00;13,369.85
Aug 2, 2025 12:00 PM;Aug 2, 2025 1:00 PM;48,001.86;53,834.36;5,832.50;9,092.11
Aug 2, 2025 1:00 PM;Aug 2, 2025 2:00 PM;46,089.10;51,807.85;5,718.75;5,110.14
Aug 2, 2025 2:00 PM;Aug 2, 2025 3:00 PM;45,183.98;50,953.73;5,769.75;3,882.69
Aug 2, 2025 3:00 PM;Aug 2, 2025 4:00 PM;44,288.34;49,994.09;5,705.75;3,586.98
Aug 2, 2025 4:00 PM;Aug 2, 2025 5:00 PM;44,247.41;49,337.16;5,089.75;6,270.82
Aug 2, 2025 5:00 PM;Aug 2, 2025 6:00 PM;45,032.08;46,912.58;1,880.50;10,930.89
Aug 2, 2025 6:00 PM;Aug 2, 2025 7:00 PM;45,690.90;45,967.90;277.00;18,135.20
Aug 2, 2025 7:00 PM;Aug 2, 2025 8:00 PM;45,448.31;45,459.31;11.00;24,593.32
Aug 2, 2025 8:00 PM;Aug 2, 2025 9:00 PM;44,044.20;44,049.95;5.75;28,037.60
Aug 2, 2025 9:00 PM;Aug 2, 2025 10:00 PM;43,000.52;43,006.02;5.50;28,598.65
Aug 2, 2025 10:00 PM;Aug 2, 2025 11:00 PM;41,410.77;41,416.77;6.00;26,801.70
Aug 2, 2025 11:00 PM;Aug 3, 2025 12:00 AM;38,863.87;38,900.87;37.00;23,146.16
Aug 3, 2025 12:00 AM;Aug 3, 2025 1:00 AM;36,677.19;36,695.94;18.75;20,408.91
Aug 3, 2025 1:00 AM;Aug 3, 2025 2:00 AM;35,480.12;35,504.87;24.75;19,005.12
Aug 3, 2025 2:00 AM;Aug 3, 2025 3:00 AM;34,208.81;34,420.31;211.50;16,983.15
Aug 3, 2025 3:00 AM;Aug 3, 2025 4:00 AM;33,914.95;34,677.20;762.25;16,413.77
Aug 3, 2025 4:00 AM;Aug 3, 2025 5:00 AM;33,853.55;34,780.30;926.75;16,050.56
Aug 3, 2025 5:00 AM;Aug 3, 2025 6:00 AM;34,227.04;35,291.04;1,064.00;16,313.25
Aug 3, 2025 6:00 AM;Aug 3, 2025 7:00 AM;34,592.72;36,442.47;1,849.75;15,610.49
Aug 3, 2025 7:00 AM;Aug 3, 2025 8:00 AM;36,778.55;39,280.55;2,502.00;15,360.03
Aug 3, 2025 8:00 AM;Aug 3, 2025 9:00 AM;39,808.15;42,921.40;3,113.25;14,589.97
Aug 3, 2025 9:00 AM;Aug 3, 2025 10:00 AM;42,535.08;46,502.08;3,967.00;13,805.18
Aug 3, 2025 10:00 AM;Aug 3, 2025 11:00 AM;43,908.10;47,991.85;4,083.75;10,573.54
Aug 3, 2025 11:00 AM;Aug 3, 2025 12:00 PM;45,307.51;50,430.76;5,123.25;9,202.73
Aug 3, 2025 12:00 PM;Aug 3, 2025 1:00 PM;45,324.42;50,759.67;5,435.25;6,899.98
Aug 3, 2025 1:00 PM;Aug 3, 2025 2:00 PM;44,175.83;49,684.83;5,509.00;5,714.49
Aug 3, 2025 2:00 PM;Aug 3, 2025 3:00 PM;43,095.62;48,428.12;5,332.50;6,870.14
Aug 3, 2025 3:00 PM;Aug 3, 2025 4:00 PM;42,175.39;47,513.89;5,338.50;5,617.05
Aug 3, 2025 4:00 PM;Aug 3, 2025 5:00 PM;41,441.90;46,297.15;4,855.25;6,237.29
Aug 3, 2025 5:00 PM;Aug 3, 2025 6:00 PM;42,966.98;46,540.48;3,573.50;9,592.30
Aug 3, 2025 6:00 PM;Aug 3, 2025 7:00 PM;44,220.56;45,776.81;1,556.25;15,924.14
Aug 3, 2025 7:00 PM;Aug 3, 2025 8:00 PM;44,883.48;45,310.23;426.75;22,432.10
Aug 3, 2025 8:00 PM;Aug 3, 2025 9:00 PM;44,428.98;44,435.98;7.00;26,641.44
Aug 3, 2025 9:00 PM;Aug 3, 2025 10:00 PM;43,811.41;43,819.41;8.00;25,695.82
Aug 3, 2025 10:00 PM;Aug 3, 2025 11:00 PM;41,762.06;41,773.06;11.00;22,524.46
Aug 3, 2025 11:00 PM;Aug 4, 2025 12:00 AM;39,646.97;39,684.47;37.50;19,082.90
Aug 4, 2025 12:00 AM;Aug 4, 2025 1:00 AM;37,919.54;38,153.79;234.25;15,364.29
Aug 4, 2025 1:00 AM;Aug 4, 2025 2:00 AM;37,197.62;37,866.62;669.00;14,235.66
Aug 4, 2025 2:00 AM;Aug 4, 2025 3:00 AM;37,007.14;37,639.14;632.00;14,213.87
Aug 4, 2025 3:00 AM;Aug 4, 2025 4:00 AM;37,165.30;38,030.05;864.75;15,352.61
Aug 4, 2025 4:00 AM;Aug 4, 2025 5:00 AM;37,936.24;38,178.74;242.50;17,138.77
Aug 4, 2025 5:00 AM;Aug 4, 2025 6:00 AM;40,993.00;41,082.25;89.25;21,875.79
Aug 4, 2025 6:00 AM;Aug 4, 2025 7:00 AM;47,059.60;47,069.35;9.75;29,218.52
Aug 4, 2025 7:00 AM;Aug 4, 2025 8:00 AM;51,992.04;51,998.29;6.25;34,173.25
Aug 4, 2025 8:00 AM;Aug 4, 2025 9:00 AM;55,637.95;55,744.70;106.75;35,857.87
Aug 4, 2025 9:00 AM;Aug 4, 2025 10:00 AM;57,701.12;57,924.12;223.00;33,292.67
Aug 4, 2025 10:00 AM;Aug 4, 2025 11:00 AM;58,334.61;58,892.36;557.75;28,094.50
Aug 4, 2025 11:00 AM;Aug 4, 2025 12:00 PM;57,928.51;60,364.01;2,435.50;22,915.85
Aug 4, 2025 12:00 PM;Aug 4, 2025 1:00 PM;56,357.33;61,078.33;4,721.00;16,763.06
Aug 4, 2025 1:00 PM;Aug 4, 2025 2:00 PM;54,943.88;59,625.63;4,681.75;10,580.06
Aug 4, 2025 2:00 PM;Aug 4, 2025 3:00 PM;53,337.20;58,668.20;5,331.00;7,292.61
Aug 4, 2025 3:00 PM;Aug 4, 2025 4:00 PM;52,593.51;57,905.26;5,311.75;6,954.48
Aug 4, 2025 4:00 PM;Aug 4, 2025 5:00 PM;52,937.60;57,814.10;4,876.50;11,059.20
Aug 4, 2025 5:00 PM;Aug 4, 2025 6:00 PM;53,472.67;55,284.42;1,811.75;17,600.56
Aug 4, 2025 6:00 PM;Aug 4, 2025 7:00 PM;54,392.53;54,529.78;137.25;24,873.15
Aug 4, 2025 7:00 PM;Aug 4, 2025 8:00 PM;53,938.32;53,945.32;7.00;30,044.60
Aug 4, 2025 8:00 PM;Aug 4, 2025 9:00 PM;51,683.38;51,687.38;4.00;28,956.40
Aug 4, 2025 9:00 PM;Aug 4, 2025 10:00 PM;50,886.58;50,974.33;87.75;24,670.11
Aug 4, 2025 10:00 PM;Aug 4, 2025 11:00 PM;47,713.11;47,771.86;58.75;18,993.30
Aug 4, 2025 11:00 PM;Aug 5, 2025 12:00 AM;44,948.17;46,103.17;1,155.00;13,921.45
Aug 5, 2025 12:00 AM;Aug 5, 2025 1:00 AM;41,985.76;45,560.01;3,574.25;10,075.60
Aug 5, 2025 1:00 AM;Aug 5, 2025 2:00 AM;41,256.51;45,372.26;4,115.75;10,461.20
Aug 5, 2025 2:00 AM;Aug 5, 2025 3:00 AM;41,157.14;45,374.64;4,217.50;11,726.09
Aug 5, 2025 3:00 AM;Aug 5, 2025 4:00 AM;41,244.62;45,385.37;4,140.75;13,756.11
Aug 5, 2025 4:00 AM;Aug 5, 2025 5:00 AM;41,690.57;43,743.32;2,052.75;16,718.94
Aug 5, 2025 5:00 AM;Aug 5, 2025 6:00 AM;44,135.93;44,340.43;204.50;21,470.17
Aug 5, 2025 6:00 AM;Aug 5, 2025 7:00 AM;49,033.64;49,233.39;199.75;26,761.70
Aug 5, 2025 7:00 AM;Aug 5, 2025 8:00 AM;53,243.97;53,445.47;201.50;28,654.89
Aug 5, 2025 8:00 AM;Aug 5, 2025 9:00 AM;56,360.89;56,607.89;247.00;27,197.45
Aug 5, 2025 9:00 AM;Aug 5, 2025 10:00 AM;57,745.51;59,114.26;1,368.75;22,279.93
Aug 5, 2025 10:00 AM;Aug 5, 2025 11:00 AM;58,399.60;60,410.35;2,010.75;17,971.72
Aug 5, 2025 11:00 AM;Aug 5, 2025 12:00 PM;59,267.92;62,337.92;3,070.00;14,894.00
Aug 5, 2025 12:00 PM;Aug 5, 2025 1:00 PM;58,243.45;62,501.20;4,257.75;11,056.06
Aug 5, 2025 1:00 PM;Aug 5, 2025 2:00 PM;56,380.24;61,527.74;5,147.50;8,504.25
Aug 5, 2025 2:00 PM;Aug 5, 2025 3:00 PM;55,930.13;61,100.88;5,170.75;8,079.70
Aug 5, 2025 3:00 PM;Aug 5, 2025 4:00 PM;53,811.39;59,152.89;5,341.50;5,116.58
Aug 5, 2025 4:00 PM;Aug 5, 2025 5:00 PM;53,240.27;58,547.52;5,307.25;6,140.73
Aug 5, 2025 5:00 PM;Aug 5, 2025 6:00 PM;54,420.01;59,263.26;4,843.25;7,861.94
Aug 5, 2025 6:00 PM;Aug 5, 2025 7:00 PM;55,744.48;59,313.23;3,568.75;12,091.12
Aug 5, 2025 7:00 PM;Aug 5, 2025 8:00 PM;55,141.51;55,599.51;458.00;20,246.51
Aug 5, 2025 8:00 PM;Aug 5, 2025 9:00 PM;53,276.93;53,296.18;19.25;24,791.72
Aug 5, 2025 9:00 PM;Aug 5, 2025 10:00 PM;51,699.74;51,707.24;7.50;24,135.21
Aug 5, 2025 10:00 PM;Aug 5, 2025 11:00 PM;47,891.40;47,899.40;8.00;20,977.52
Aug 5, 2025 11:00 PM;Aug 6, 2025 12:00 AM;44,978.59;45,235.84;257.25;17,242.84
Aug 6, 2025 12:00 AM;Aug 6, 2025 1:00 AM;42,780.68;43,324.68;544.00;15,805.71
Aug 6, 2025 1:00 AM;Aug 6, 2025 2:00 AM;41,904.36;43,047.61;1,143.25;15,578.59
Aug 6, 2025 2:00 AM;Aug 6, 2025 3:00 AM;40,982.74;42,682.99;1,700.25;15,810.47
Aug 6, 2025 3:00 AM;Aug 6, 2025 4:00 AM;40,550.82;41,563.07;1,012.25;15,735.20
Aug 6, 2025 4:00 AM;Aug 6, 2025 5:00 AM;41,669.67;42,320.67;651.00;17,840.64
Aug 6, 2025 5:00 AM;Aug 6, 2025 6:00 AM;44,643.58;44,979.83;336.25;21,277.27
Aug 6, 2025 6:00 AM;Aug 6, 2025 7:00 AM;50,430.93;50,450.18;19.25;26,344.26
Aug 6, 2025 7:00 AM;Aug 6, 2025 8:00 AM;54,621.41;54,671.91;50.50;27,766.14
Aug 6, 2025 8:00 AM;Aug 6, 2025 9:00 AM;57,266.39;57,383.64;117.25;23,402.08
Aug 6, 2025 9:00 AM;Aug 6, 2025 10:00 AM;56,498.21;58,114.46;1,616.25;13,242.62
Aug 6, 2025 10:00 AM;Aug 6, 2025 11:00 AM;56,433.21;60,092.71;3,659.50;6,979.54
Aug 6, 2025 11:00 AM;Aug 6, 2025 12:00 PM;55,904.84;60,115.59;4,210.75;4,498.23
Aug 6, 2025 12:00 PM;Aug 6, 2025 1:00 PM;55,314.43;59,508.18;4,193.75;2,157.55
Aug 6, 2025 1:00 PM;Aug 6, 2025 2:00 PM;54,249.52;58,586.02;4,336.50;1,144.45
Aug 6, 2025 2:00 PM;Aug 6, 2025 3:00 PM;52,591.99;56,976.49;4,384.50;2,209.93
Aug 6, 2025 3:00 PM;Aug 6, 2025 4:00 PM;51,976.61;55,998.86;4,022.25;3,901.78
Aug 6, 2025 4:00 PM;Aug 6, 2025 5:00 PM;51,371.86;54,949.86;3,578.00;9,399.17
Aug 6, 2025 5:00 PM;Aug 6, 2025 6:00 PM;52,949.06;55,309.56;2,360.50;16,424.62
Aug 6, 2025 6:00 PM;Aug 6, 2025 7:00 PM;54,120.10;54,761.85;641.75;28,015.38
Aug 6, 2025 7:00 PM;Aug 6, 2025 8:00 PM;54,069.93;54,078.18;8.25;39,449.14
Aug 6, 2025 8:00 PM;Aug 6, 2025 9:00 PM;53,175.55;53,181.55;6.00;45,600.38
Aug 6, 2025 9:00 PM;Aug 6, 2025 10:00 PM;51,763.02;51,786.77;23.75;46,344.50
Aug 6, 2025 10:00 PM;Aug 6, 2025 11:00 PM;48,336.55;48,396.55;60.00;43,447.28
Aug 6, 2025 11:00 PM;Aug 7, 2025 12:00 AM;45,348.93;45,371.93;23.00;41,005.58
Aug 7, 2025 12:00 AM;Aug 7, 2025 1:00 AM;42,810.76;42,858.26;47.50;38,601.87
Aug 7, 2025 1:00 AM;Aug 7, 2025 2:00 AM;41,191.02;41,231.77;40.75;36,746.37
Aug 7, 2025 2:00 AM;Aug 7, 2025 3:00 AM;39,805.56;39,856.31;50.75;34,892.89
Aug 7, 2025 3:00 AM;Aug 7, 2025 4:00 AM;39,593.24;39,647.24;54.00;33,791.68
Aug 7, 2025 4:00 AM;Aug 7, 2025 5:00 AM;40,296.55;40,434.30;137.75;33,686.89
Aug 7, 2025 5:00 AM;Aug 7, 2025 6:00 AM;43,322.29;43,399.29;77.00;35,729.31
Aug 7, 2025 6:00 AM;Aug 7, 2025 7:00 AM;49,035.07;49,052.57;17.50;38,647.67
Aug 7, 2025 7:00 AM;Aug 7, 2025 8:00 AM;53,526.47;53,537.72;11.25;37,559.22
Aug 7, 2025 8:00 AM;Aug 7, 2025 9:00 AM;56,181.85;56,359.60;177.75;32,281.59
Aug 7, 2025 9:00 AM;Aug 7, 2025 10:00 AM;55,736.22;57,043.97;1,307.75;23,020.62
Aug 7, 2025 10:00 AM;Aug 7, 2025 11:00 AM;55,246.22;58,405.47;3,159.25;14,345.37
Aug 7, 2025 11:00 AM;Aug 7, 2025 12:00 PM;54,566.68;59,502.18;4,935.50;7,331.15
Aug 7, 2025 12:00 PM;Aug 7, 2025 1:00 PM;53,181.90;58,502.15;5,320.25;2,367.20
Aug 7, 2025 1:00 PM;Aug 7, 2025 2:00 PM;52,148.39;57,427.39;5,279.00;1,387.22
Aug 7, 2025 2:00 PM;Aug 7, 2025 3:00 PM;51,158.02;56,348.02;5,190.00;450.55
Aug 7, 2025 3:00 PM;Aug 7, 2025 4:00 PM;50,902.93;56,198.43;5,295.50;2,388.15
Aug 7, 2025 4:00 PM;Aug 7, 2025 5:00 PM;51,514.71;56,359.96;4,845.25;6,733.62
Aug 7, 2025 5:00 PM;Aug 7, 2025 6:00 PM;52,828.00;54,993.75;2,165.75;18,127.04
Aug 7, 2025 6:00 PM;Aug 7, 2025 7:00 PM;54,277.60;54,814.10;536.50;32,313.15
Aug 7, 2025 7:00 PM;Aug 7, 2025 8:00 PM;54,558.14;54,559.14;1.00;42,577.62
Aug 7, 2025 8:00 PM;Aug 7, 2025 9:00 PM;53,488.89;53,488.89;0.00;46,995.76
Aug 7, 2025 9:00 PM;Aug 7, 2025 10:00 PM;52,025.94;52,026.94;1.00;46,953.81
Aug 7, 2025 10:00 PM;Aug 7, 2025 11:00 PM;48,700.32;48,803.82;103.50;43,212.27
Aug 7, 2025 11:00 PM;Aug 8, 2025 12:00 AM;45,108.84;45,132.34;23.50;38,646.59
